r_cm,depth_cm,nXt_mean,nXt_std,fission_mean,fission_std,ngamma_mean,ngamma_std,n2n_mean,n2n_std,flux_mean,flux_std,heating_mean,heating_std,absorption_mean,absorption_std,nu_fission_mean,nu_fission_std,current_r_mean,current_r_std
3.00012519e-01,5.00125188e-02,3.65952659e-04,1.34805365e-06,0.00000000e+00,0.00000000e+00,1.37163045e-05,5.04618359e-07,1.32079396e-02,4.89447469e-05,2.90751464e-01,1.03435041e-03,6.41820259e+03,2.26790339e+01,5.78637187e-05,6.84383176e-07,0.00000000e+00,0.00000000e+00,6.35000000e-02,9.33928382e-04
4.00037556e-01,1.50037556e-01,2.83135666e-04,1.05664348e-06,0.00000000e+00,0.00000000e+00,1.33327552e-05,4.83208310e-07,9.67542028e-03,3.21765406e-05,2.53334854e-01,1.09786729e-03,4.89989026e+03,1.65293892e+01,5.90702635e-05,7.33483355e-07,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.00062594e-01,2.50062594e-01,2.69844178e-04,1.03134217e-06,0.00000000e+00,0.00000000e+00,1.58228607e-05,8.58376527e-07,8.88518905e-03,3.06170446e-05,2.60797024e-01,1.11112330e-03,4.63293863e+03,1.58344548e+01,6.67017835e-05,1.05872404e-06,0.00000000e+00,0.00000000e+00,1.29212000e+00,2.20459942e-03
6.00087631e-01,3.50087631e-01,2.67697804e-04,1.00058977e-06,0.00000000e+00,0.00000000e+00,1.76222022e-05,8.34094910e-07,8.47064440e-03,2.82750292e-05,2.75240308e-01,1.10657027e-03,4.54126648e+03,1.48069433e+01,7.57072127e-05,1.04830287e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.00112669e-01,4.50112669e-01,2.68564698e-04,9.71475538e-07,0.00000000e+00,0.00000000e+00,1.89026865e-05,6.40115072e-07,8.18572909e-03,2.67488982e-05,2.91084363e-01,1.20266462e-03,4.50567480e+03,1.43037664e+01,8.39314338e-05,9.49585486e-07,0.00000000e+00,0.00000000e+00,1.35224000e+00,2.48446144e-03
8.00137707e-01,5.50137707e-01,2.69776467e-04,9.81231750e-07,0.00000000e+00,0.00000000e+00,2.10347468e-05,7.18884252e-07,7.95698113e-03,2.43442940e-05,3.07131019e-01,1.31302262e-03,4.48755822e+03,1.41880119e+01,9.21496074e-05,1.06443482e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.00162744e-01,6.50162744e-01,2.72658938e-04,9.49876816e-07,0.00000000e+00,0.00000000e+00,2.29774286e-05,9.24349933e-07,7.79443143e-03,2.49388577e-05,3.23300426e-01,1.33118727e-03,4.49585256e+03,1.33524351e+01,1.00670382e-04,1.30894528e-06,0.00000000e+00,0.00000000e+00,1.41119000e+00,2.67100748e-03
1.00018778e+00,7.50187782e-01,2.75410858e-04,9.39434002e-07,0.00000000e+00,0.00000000e+00,2.55715833e-05,1.11626463e-06,7.64433855e-03,2.46216262e-05,3.38496274e-01,1.36083093e-03,4.50316298e+03,1.29577482e+01,1.09313460e-04,1.42102922e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.10021282e+00,8.50212819e-01,2.79338507e-04,8.89707221e-07,0.00000000e+00,0.00000000e+00,2.84710061e-05,1.92675979e-06,7.48766214e-03,2.05387999e-05,3.57747116e-01,1.52457465e-03,4.52510860e+03,1.21324647e+01,1.19418016e-04,2.17567645e-06,0.00000000e+00,0.00000000e+00,1.46957000e+00,2.81899231e-03
1.20023786e+00,9.50237857e-01,2.84452511e-04,9.32511941e-07,0.00000000e+00,0.00000000e+00,3.04644383e-05,1.60400311e-06,7.36795802e-03,2.22744415e-05,3.74695099e-01,1.52844612e-03,4.55085723e+03,1.11221415e+01,1.28998132e-04,2.07208741e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.30026289e+00,1.05026289e+00,2.88792391e-04,9.98865061e-07,0.00000000e+00,0.00000000e+00,3.24925226e-05,1.63811319e-06,7.24592963e-03,2.02293054e-05,3.92262032e-01,1.55499103e-03,4.57739495e+03,1.11559957e+01,1.37752399e-04,2.05069158e-06,0.00000000e+00,0.00000000e+00,1.52623000e+00,3.02964648e-03
1.40028793e+00,1.15028793e+00,2.94068833e-04,1.17614042e-06,0.00000000e+00,0.00000000e+00,3.45139679e-05,1.73451134e-06,7.15671773e-03,2.24956966e-05,4.09841779e-01,1.67090874e-03,4.61688467e+03,1.30335387e+01,1.46849534e-04,2.11674935e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.50031297e+00,1.25031297e+00,2.97886357e-04,1.24867627e-06,0.00000000e+00,0.00000000e+00,3.66748680e-05,2.14435443e-06,7.05436434e-03,2.29455575e-05,4.26288526e-01,1.81992417e-03,4.64282003e+03,1.39906123e+01,1.55117206e-04,2.48918493e-06,0.00000000e+00,0.00000000e+00,1.58163000e+00,3.07609393e-03
1.60033801e+00,1.35033801e+00,3.02435156e-04,1.22634965e-06,0.00000000e+00,0.00000000e+00,3.66048597e-05,1.31984106e-06,6.94760817e-03,2.19592482e-05,4.41401978e-01,1.72057986e-03,4.66720090e+03,1.36473787e+01,1.61835742e-04,1.93589336e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.70036304e+00,1.45036304e+00,3.07222623e-04,1.31641016e-06,0.00000000e+00,0.00000000e+00,3.69169545e-05,1.25112395e-06,6.85119442e-03,1.89048528e-05,4.56063958e-01,1.75803535e-03,4.69994975e+03,1.32154815e+01,1.68876903e-04,1.94866209e-06,0.00000000e+00,0.00000000e+00,1.63386000e+00,3.32921003e-03
1.80038808e+00,1.55038808e+00,3.11786836e-04,1.34623973e-06,0.00000000e+00,0.00000000e+00,3.99408815e-05,1.45852184e-06,6.77532952e-03,2.26542149e-05,4.70582259e-01,1.78581854e-03,4.72842306e+03,1.45387351e+01,1.77904767e-04,2.12326601e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.90041312e+00,1.65041312e+00,3.16609984e-04,1.49545649e-06,0.00000000e+00,0.00000000e+00,4.04075750e-05,1.25585225e-06,6.66558154e-03,2.18734331e-05,4.86975646e-01,1.86101250e-03,4.75025625e+03,1.43649628e+01,1.85780635e-04,1.96019628e-06,0.00000000e+00,0.00000000e+00,1.68834000e+00,3.41346756e-03
2.00043816e+00,1.75043816e+00,3.22527135e-04,1.53332249e-06,0.00000000e+00,0.00000000e+00,4.09979657e-05,1.10277321e-06,6.59777075e-03,2.39408120e-05,5.03417572e-01,1.88035295e-03,4.79500365e+03,1.50105308e+01,1.93543388e-04,1.85208131e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.10046319e+00,1.85046319e+00,3.26996254e-04,1.38243535e-06,0.00000000e+00,0.00000000e+00,4.39811677e-05,1.22459482e-06,6.50098670e-03,2.44121295e-05,5.20243723e-01,1.94453736e-03,4.82703743e+03,1.43752535e+01,2.03081513e-04,1.91427326e-06,0.00000000e+00,0.00000000e+00,1.74005000e+00,3.68996376e-03
2.20048823e+00,1.95048823e+00,3.33471314e-04,1.59036007e-06,0.00000000e+00,0.00000000e+00,4.58140878e-05,1.08757064e-06,6.41925465e-03,2.27417818e-05,5.37824728e-01,1.98241233e-03,4.86772149e+03,1.46977839e+01,2.12630988e-04,2.02832348e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.30051327e+00,2.05051327e+00,3.38580186e-04,1.70317483e-06,0.00000000e+00,0.00000000e+00,4.83366718e-05,1.51497585e-06,6.35864102e-03,2.54144084e-05,5.54077618e-01,2.11532542e-03,4.90488694e+03,1.64504892e+01,2.21566203e-04,2.37150785e-06,0.00000000e+00,0.00000000e+00,1.79369000e+00,3.94396845e-03
2.40053831e+00,2.15053831e+00,3.43604776e-04,1.76241095e-06,0.00000000e+00,0.00000000e+00,5.24075097e-05,3.69644486e-06,6.26521061e-03,2.39108681e-05,5.71714290e-01,2.28624069e-03,4.93757036e+03,1.62698787e+01,2.32931343e-04,4.02781556e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.50056335e+00,2.25056335e+00,3.49069844e-04,1.87986805e-06,0.00000000e+00,0.00000000e+00,5.34414460e-05,1.98797433e-06,6.18365958e-03,2.46903960e-05,5.87412341e-01,2.34751277e-03,4.96864905e+03,1.69498418e+01,2.41457541e-04,2.81404231e-06,0.00000000e+00,0.00000000e+00,1.84649000e+00,4.18072761e-03
2.60058838e+00,2.35058838e+00,3.54327389e-04,1.92793242e-06,0.00000000e+00,0.00000000e+00,5.24164266e-05,1.10782255e-06,6.13793581e-03,2.65241517e-05,6.01704211e-01,2.51460266e-03,5.00767818e+03,1.72339828e+01,2.46591125e-04,2.43032061e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.70061342e+00,2.45061342e+00,3.59087970e-04,1.87890805e-06,0.00000000e+00,0.00000000e+00,6.30701319e-05,7.41325703e-06,6.04627065e-03,2.24188310e-05,6.18394532e-01,2.45526531e-03,5.02876543e+03,1.61600294e+01,2.63958815e-04,7.28192417e-06,0.00000000e+00,0.00000000e+00,1.89835000e+00,4.41609482e-03
2.80063846e+00,2.55063846e+00,3.63667523e-04,1.90465597e-06,0.00000000e+00,0.00000000e+00,6.21454443e-05,4.09919548e-06,5.97529248e-03,2.31507804e-05,6.30159248e-01,2.42506260e-03,5.04926794e+03,1.58875943e+01,2.69384805e-04,4.36055608e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.90066350e+00,2.65066350e+00,3.69163247e-04,1.91917147e-06,0.00000000e+00,0.00000000e+00,6.08097049e-05,2.86029471e-06,5.92848733e-03,2.33069260e-05,6.45480475e-01,2.42945780e-03,5.08884305e+03,1.45679970e+01,2.74660735e-04,3.47377851e-06,0.00000000e+00,0.00000000e+00,1.94883000e+00,4.49122721e-03
3.00068853e+00,2.75068853e+00,3.75690741e-04,2.09466580e-06,0.00000000e+00,0.00000000e+00,6.11559307e-05,2.58776882e-06,5.88449650e-03,2.53051643e-05,6.59685414e-01,2.47583455e-03,5.13793000e+03,1.66181741e+01,2.82152943e-04,3.47595273e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.10071357e+00,2.85071357e+00,3.79532702e-04,2.02893409e-06,0.00000000e+00,0.00000000e+00,6.12025604e-05,2.35070945e-06,5.79921363e-03,2.22699338e-05,6.73733271e-01,2.49154895e-03,5.16042595e+03,1.49262467e+01,2.88046371e-04,3.38886433e-06,0.00000000e+00,0.00000000e+00,1.99662000e+00,4.54216557e-03
3.20073861e+00,2.95073861e+00,3.84577550e-04,2.08435252e-06,0.00000000e+00,0.00000000e+00,6.41975791e-05,2.33710177e-06,5.72679664e-03,2.14070665e-05,6.87801569e-01,2.43303301e-03,5.18558712e+03,1.53308368e+01,2.97659166e-04,3.31576801e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.30076365e+00,3.05076365e+00,3.89170568e-04,2.20019300e-06,0.00000000e+00,0.00000000e+00,6.55391639e-05,1.96446367e-06,5.66712617e-03,2.22889267e-05,7.02456339e-01,2.63158713e-03,5.20985096e+03,1.54704479e+01,3.04905996e-04,3.08956802e-06,0.00000000e+00,0.00000000e+00,2.04350000e+00,4.72529189e-03
3.40078868e+00,3.15078868e+00,3.93987297e-04,2.27882627e-06,0.00000000e+00,0.00000000e+00,6.61314184e-05,1.32215333e-06,5.59610422e-03,1.97328131e-05,7.16489478e-01,2.81826312e-03,5.23347362e+03,1.58241512e+01,3.11976090e-04,2.79929087e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.50081372e+00,3.25081372e+00,4.00788763e-04,2.38949397e-06,0.00000000e+00,0.00000000e+00,6.63646585e-05,1.20052039e-06,5.55626953e-03,2.23758937e-05,7.30979067e-01,2.81451337e-03,5.28191610e+03,1.74431284e+01,3.19946446e-04,2.93777221e-06,0.00000000e+00,0.00000000e+00,2.09212000e+00,4.72312768e-03
3.60083876e+00,3.35083876e+00,4.05484915e-04,2.49058405e-06,0.00000000e+00,0.00000000e+00,6.82550623e-05,1.36211069e-06,5.48632933e-03,1.96291413e-05,7.46867581e-01,2.78429750e-03,5.30955676e+03,1.69178688e+01,3.27982471e-04,3.11558095e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.70086380e+00,3.45086380e+00,4.11126329e-04,2.39353526e-06,0.00000000e+00,0.00000000e+00,7.16177421e-05,1.81958448e-06,5.42411136e-03,1.93465864e-05,7.58650676e-01,2.82611794e-03,5.33593675e+03,1.72655563e+01,3.37969858e-04,3.26329893e-06,0.00000000e+00,0.00000000e+00,2.13904000e+00,4.67282966e-03
3.80088883e+00,3.55088883e+00,4.18879536e-04,2.42034417e-06,0.00000000e+00,0.00000000e+00,7.31803991e-05,1.66439020e-06,5.38757683e-03,1.96273669e-05,7.75595677e-01,2.79365611e-03,5.39821631e+03,1.79015848e+01,3.48124843e-04,3.04235275e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.90091387e+00,3.65091387e+00,4.25141221e-04,2.36243648e-06,0.00000000e+00,0.00000000e+00,7.46940126e-05,1.70272243e-06,5.34156320e-03,2.26984083e-05,7.90276924e-01,2.73488818e-03,5.43554023e+03,1.80158370e+01,3.56963980e-04,3.08003678e-06,0.00000000e+00,0.00000000e+00,2.18648000e+00,4.96676793e-03
4.00093891e+00,3.75093891e+00,4.29884557e-04,2.48814252e-06,0.00000000e+00,0.00000000e+00,8.06724382e-05,3.07612422e-06,5.28042503e-03,1.99808299e-05,8.03851380e-01,2.75184921e-03,5.46412899e+03,1.70282887e+01,3.68795390e-04,4.19797868e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.10096395e+00,3.85096395e+00,4.34783495e-04,2.65803137e-06,0.00000000e+00,0.00000000e+00,7.83689076e-05,1.63941451e-06,5.19523008e-03,1.80767279e-05,8.17325951e-01,2.91988101e-03,5.48771673e+03,1.76178268e+01,3.73291969e-04,3.37281534e-06,0.00000000e+00,0.00000000e+00,2.23202000e+00,5.17837346e-03
4.20098898e+00,3.95098898e+00,4.40102087e-04,2.67852350e-06,0.00000000e+00,0.00000000e+00,8.15937905e-05,2.35827891e-06,5.13314684e-03,1.86717001e-05,8.33059434e-01,2.92227474e-03,5.51742649e+03,1.77077567e+01,3.83459455e-04,4.10222002e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.30101402e+00,4.05101402e+00,4.45172925e-04,2.61932903e-06,0.00000000e+00,0.00000000e+00,8.53975129e-05,3.41414800e-06,5.08094598e-03,1.93940442e-05,8.48907816e-01,3.09019087e-03,5.54519904e+03,1.82353014e+01,3.93623426e-04,4.69694341e-06,0.00000000e+00,0.00000000e+00,2.27716000e+00,5.16528272e-03
4.40103906e+00,4.15103906e+00,4.52025861e-04,2.77486874e-06,0.00000000e+00,0.00000000e+00,8.73064337e-05,2.05526008e-06,5.04299594e-03,2.05783360e-05,8.66264848e-01,3.23729411e-03,5.59059649e+03,1.95163499e+01,4.03207276e-04,3.50041260e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.50106410e+00,4.25106410e+00,4.57407512e-04,2.86726104e-06,0.00000000e+00,0.00000000e+00,8.76286964e-05,2.55539148e-06,4.98752965e-03,2.02755062e-05,8.80146168e-01,3.22332859e-03,5.62240992e+03,2.02654958e+01,4.09902277e-04,3.86188016e-06,0.00000000e+00,0.00000000e+00,2.32347000e+00,5.32983705e-03
4.60108913e+00,4.35108913e+00,4.62486677e-04,3.03981408e-06,0.00000000e+00,0.00000000e+00,8.85183231e-05,1.92514076e-06,4.97052099e-03,3.37213937e-05,8.93600304e-01,3.23548970e-03,5.66269828e+03,2.29022281e+01,4.16490207e-04,3.81792603e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.70111417e+00,4.45111417e+00,4.65000709e-04,2.94377147e-06,0.00000000e+00,0.00000000e+00,8.96234611e-05,1.88142442e-06,4.90290238e-03,1.91698467e-05,9.04562825e-01,3.27101456e-03,5.67478838e+03,1.97620077e+01,4.21587900e-04,3.78286765e-06,0.00000000e+00,0.00000000e+00,2.37023000e+00,5.43092262e-03
4.80113921e+00,4.55113921e+00,4.69625784e-04,2.97060996e-06,0.00000000e+00,0.00000000e+00,9.20522593e-05,1.91741900e-06,4.85711810e-03,1.97202958e-05,9.17010991e-01,3.38695889e-03,5.69713495e+03,2.05804919e+01,4.29648833e-04,3.73695215e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.90116425e+00,4.65116425e+00,4.76665839e-04,3.03132301e-06,0.00000000e+00,0.00000000e+00,9.51283298e-05,2.78593333e-06,4.79891146e-03,1.80452152e-05,9.34587552e-01,3.39086534e-03,5.74240166e+03,2.12402245e+01,4.41256668e-04,4.12201215e-06,0.00000000e+00,0.00000000e+00,2.41593000e+00,5.72764437e-03
5.00118928e+00,4.75118928e+00,4.83815446e-04,3.04736881e-06,0.00000000e+00,0.00000000e+00,9.55526136e-05,2.18927358e-06,4.75116670e-03,1.91581274e-05,9.48256096e-01,3.63653645e-03,5.77726525e+03,2.10393474e+01,4.49766570e-04,4.04211449e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.10121432e+00,4.85121432e+00,4.90397950e-04,3.30408495e-06,0.00000000e+00,0.00000000e+00,1.01900751e-04,5.02954590e-06,4.71055499e-03,1.87833039e-05,9.62033584e-01,3.85501394e-03,5.81013993e+03,2.08728052e+01,4.63777387e-04,6.10277933e-06,0.00000000e+00,0.00000000e+00,2.45968000e+00,5.83925897e-03
5.20123936e+00,4.95123936e+00,4.92347323e-04,3.20248273e-06,0.00000000e+00,0.00000000e+00,1.01570180e-04,3.37992242e-06,4.65943941e-03,1.92898147e-05,9.70481391e-01,3.59453895e-03,5.81675291e+03,2.08160729e+01,4.66761767e-04,4.64872705e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.30126440e+00,5.05126440e+00,4.99660670e-04,3.46521569e-06,0.00000000e+00,0.00000000e+00,1.04431393e-04,3.39355239e-06,4.61727339e-03,1.95908336e-05,9.86058490e-01,3.73896259e-03,5.85952307e+03,2.14257674e+01,4.77732338e-04,4.96093089e-06,0.00000000e+00,0.00000000e+00,2.50170000e+00,5.96739462e-03
5.40128943e+00,5.15128943e+00,5.03147807e-04,3.35441448e-06,0.00000000e+00,0.00000000e+00,1.04226381e-04,2.47789311e-06,4.56689880e-03,1.97637630e-05,9.96854958e-01,3.76469212e-03,5.86938404e+03,2.14178082e+01,4.82345504e-04,4.38519546e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.50131447e+00,5.25131447e+00,5.08476479e-04,3.41721655e-06,0.00000000e+00,0.00000000e+00,1.02047088e-04,2.15217287e-06,4.51302982e-03,1.88505258e-05,1.00934962e+00,3.88649245e-03,5.89277391e+03,2.20068784e+01,4.86850942e-04,4.30520242e-06,0.00000000e+00,0.00000000e+00,2.54483000e+00,6.15923477e-03
5.60133951e+00,5.35133951e+00,5.15047204e-04,3.34901130e-06,0.00000000e+00,0.00000000e+00,1.00782636e-04,1.94555942e-06,4.45778320e-03,1.76729098e-05,1.02144399e+00,4.01347183e-03,5.92596030e+03,2.21939232e+01,4.93256947e-04,4.23043860e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.70136455e+00,5.45136455e+00,5.19766327e-04,3.24342706e-06,0.00000000e+00,0.00000000e+00,1.04271722e-04,2.42809659e-06,4.41965543e-03,1.60059032e-05,1.03425192e+00,3.84470772e-03,5.95498236e+03,2.05987538e+01,5.02600087e-04,4.45060464e-06,0.00000000e+00,0.00000000e+00,2.58762000e+00,6.19479714e-03
5.80138958e+00,5.55138958e+00,5.25085917e-04,3.02947304e-06,0.00000000e+00,0.00000000e+00,1.08002934e-04,2.18313005e-06,4.39519490e-03,1.79101019e-05,1.04762521e+00,3.64998026e-03,5.98587956e+03,1.91430244e+01,5.11974287e-04,4.20881543e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.90141462e+00,5.65141462e+00,5.30171695e-04,3.06985223e-06,0.00000000e+00,0.00000000e+00,1.07820481e-04,2.22739729e-06,4.35303680e-03,1.88672642e-05,1.05976402e+00,3.80660042e-03,6.00948498e+03,1.94863953e+01,5.18221586e-04,4.08612391e-06,0.00000000e+00,0.00000000e+00,2.62869000e+00,6.13527140e-03
6.00143966e+00,5.75143966e+00,5.35686858e-04,3.15338164e-06,0.00000000e+00,0.00000000e+00,1.09557501e-04,2.11335211e-06,4.30731563e-03,1.73407534e-05,1.06981965e+00,3.82856913e-03,6.03292807e+03,1.96991374e+01,5.26560831e-04,4.01045436e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.10146470e+00,5.85146470e+00,5.39546067e-04,3.31428956e-06,0.00000000e+00,0.00000000e+00,1.11340659e-04,2.26489898e-06,4.26034071e-03,1.75007894e-05,1.08455809e+00,4.14172590e-03,6.07231862e+03,2.38083681e+01,5.33160612e-04,4.18845937e-06,0.00000000e+00,0.00000000e+00,2.67126000e+00,6.24901807e-03
6.20148973e+00,5.95148973e+00,5.44153213e-04,3.39542194e-06,0.00000000e+00,0.00000000e+00,1.10412587e-04,2.12808867e-06,4.21727539e-03,1.79315498e-05,1.09620869e+00,3.96113382e-03,6.08352924e+03,2.21782439e+01,5.38309237e-04,4.19294212e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.30151477e+00,6.05151477e+00,5.50081854e-04,3.36823860e-06,0.00000000e+00,0.00000000e+00,1.12045436e-04,2.08169526e-06,4.16814638e-03,1.71268876e-05,1.10861139e+00,3.99075872e-03,6.10925541e+03,2.14116100e+01,5.47140258e-04,4.09304283e-06,0.00000000e+00,0.00000000e+00,2.71199000e+00,6.33366024e-03
6.40153981e+00,6.15153981e+00,5.54836035e-04,3.44127861e-06,0.00000000e+00,0.00000000e+00,1.16994606e-04,3.26410546e-06,4.12705544e-03,1.70520459e-05,1.12071643e+00,3.88429997e-03,6.13271746e+03,2.15497068e+01,5.58134938e-04,5.35553361e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.50156485e+00,6.25156485e+00,5.60226398e-04,3.44559716e-06,0.00000000e+00,0.00000000e+00,1.17508300e-04,2.49717996e-06,4.10116636e-03,1.82520488e-05,1.13040283e+00,3.86688954e-03,6.16474358e+03,2.12288126e+01,5.64298461e-04,4.89585153e-06,0.00000000e+00,0.00000000e+00,2.75250000e+00,6.44904663e-03
6.60158988e+00,6.35158988e+00,5.64843587e-04,3.46769949e-06,0.00000000e+00,0.00000000e+00,1.19843174e-04,2.61370505e-06,4.04883086e-03,1.77696018e-05,1.14086079e+00,3.99459428e-03,6.18590627e+03,2.16477968e+01,5.72413316e-04,4.78555276e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.70161492e+00,6.45161492e+00,5.70079910e-04,3.61056693e-06,0.00000000e+00,0.00000000e+00,1.23208257e-04,3.11947923e-06,4.02331852e-03,1.85563108e-05,1.15442584e+00,4.04234687e-03,6.21782991e+03,2.28137425e+01,5.81722635e-04,5.26032924e-06,0.00000000e+00,0.00000000e+00,2.79414000e+00,6.78310472e-03
6.80163996e+00,6.55163996e+00,5.77756373e-04,3.83363480e-06,0.00000000e+00,0.00000000e+00,1.26350153e-04,3.06448299e-06,4.00539141e-03,2.10494770e-05,1.16692158e+00,3.91189497e-03,6.26664453e+03,2.41706600e+01,5.92709274e-04,5.33402773e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.90166500e+00,6.65166500e+00,5.81107641e-04,3.90431638e-06,0.00000000e+00,0.00000000e+00,1.24313375e-04,2.79936563e-06,3.94602536e-03,2.00818646e-05,1.17530546e+00,4.22248399e-03,6.26881783e+03,2.57429533e+01,5.95778605e-04,5.46442312e-06,0.00000000e+00,0.00000000e+00,2.83463000e+00,6.79596818e-03
7.00169004e+00,6.75169004e+00,5.85762172e-04,3.85908163e-06,0.00000000e+00,0.00000000e+00,1.22967444e-04,2.31657870e-06,3.89713579e-03,1.76132500e-05,1.18577176e+00,3.98779394e-03,6.28391536e+03,2.45183082e+01,6.00182442e-04,5.01223576e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.10171507e+00,6.85171507e+00,5.91192087e-04,3.82335505e-06,0.00000000e+00,0.00000000e+00,1.26264059e-04,2.81844592e-06,3.86798949e-03,1.89310704e-05,1.19796291e+00,4.06541723e-03,6.31865450e+03,2.56745804e+01,6.09679559e-04,4.95243285e-06,0.00000000e+00,0.00000000e+00,2.87420000e+00,6.91121186e-03
7.20174011e+00,6.95174011e+00,5.95271638e-04,3.82454116e-06,0.00000000e+00,0.00000000e+00,1.27038498e-04,2.52781158e-06,3.81845158e-03,1.85820403e-05,1.20740392e+00,3.91969694e-03,6.33198332e+03,2.44115458e+01,6.15513766e-04,4.92423639e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.30176515e+00,7.05176515e+00,6.00916701e-04,3.89600611e-06,0.00000000e+00,0.00000000e+00,1.28797407e-04,2.69399467e-06,3.79208649e-03,1.83084730e-05,1.21881986e+00,4.29434634e-03,6.36547232e+03,2.43410026e+01,6.23494427e-04,5.27116985e-06,0.00000000e+00,0.00000000e+00,2.91582000e+00,7.00733216e-03
7.40179019e+00,7.15179019e+00,6.05520749e-04,3.74274239e-06,0.00000000e+00,0.00000000e+00,1.28920862e-04,2.52031650e-06,3.74536211e-03,1.83619196e-05,1.22931663e+00,4.26763192e-03,6.38126225e+03,2.35771257e+01,6.29398452e-04,4.74611064e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.50181522e+00,7.25181522e+00,6.09361298e-04,3.72166106e-06,0.00000000e+00,0.00000000e+00,1.33745920e-04,2.88442504e-06,3.69865833e-03,1.68695523e-05,1.24178708e+00,4.37962266e-03,6.40307394e+03,2.39761017e+01,6.39207855e-04,4.87630803e-06,0.00000000e+00,0.00000000e+00,2.95710000e+00,6.95735214e-03
7.60184026e+00,7.35184026e+00,6.13734227e-04,3.75066932e-06,0.00000000e+00,0.00000000e+00,1.33267370e-04,2.63565275e-06,3.65960497e-03,1.76537456e-05,1.25271650e+00,4.45011658e-03,6.41696410e+03,2.35969568e+01,6.44351031e-04,4.86064898e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.70186530e+00,7.45186530e+00,6.17860818e-04,3.65213552e-06,0.00000000e+00,0.00000000e+00,1.36295033e-04,3.46882110e-06,3.62787953e-03,1.95411727e-05,1.26044379e+00,4.42326832e-03,6.42981087e+03,2.38868912e+01,6.52201004e-04,5.57623551e-06,0.00000000e+00,0.00000000e+00,2.99687000e+00,7.03956594e-03
7.80189034e+00,7.55189034e+00,6.23451916e-04,3.90779922e-06,0.00000000e+00,0.00000000e+00,1.38791785e-04,3.05835461e-06,3.59818811e-03,1.77465260e-05,1.27134795e+00,4.55387116e-03,6.46159392e+03,2.58508597e+01,6.60674181e-04,5.44431277e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.90191537e+00,7.65191537e+00,6.29992688e-04,3.97295905e-06,0.00000000e+00,0.00000000e+00,1.39648813e-04,2.78311547e-06,3.57000581e-03,1.74616388e-05,1.28583311e+00,4.88489151e-03,6.49159762e+03,2.58365809e+01,6.69099763e-04,5.03235832e-06,0.00000000e+00,0.00000000e+00,3.03572000e+00,7.23554767e-03
